graph,s,node_id,k_birth,k_death,persistence,size_birth,size_death
web-Stanford,3,1192582,9,0,9,1,75
web-Stanford,3,1192610,9,0,9,1,35
web-Stanford,3,1192618,9,0,9,1,12
web-Stanford,3,1192655,9,0,9,1,18
web-Stanford,3,1192788,9,0,9,1,18
web-Stanford,3,1192831,9,0,9,1,10
web-Stanford,3,1192865,9,0,9,1,17
web-Stanford,3,1192892,9,0,9,1,13
web-Stanford,3,1192959,9,0,9,1,13
web-Stanford,3,1196774,9,3,6,1,38
web-Stanford,3,1197100,9,0,9,1,55
web-Stanford,3,1197772,9,0,9,1,39
web-Stanford,3,1198894,9,0,9,1,7
web-Stanford,3,1199250,9,0,9,1,77
web-Stanford,3,1200006,9,0,9,1,28
web-Stanford,3,1200864,9,0,9,1,28
web-Stanford,3,1202001,9,0,9,1,28
web-Stanford,3,1207042,9,0,9,1,46
web-Stanford,3,1213147,9,0,9,1,46
web-Stanford,3,1213407,9,1,8,1,155
web-Stanford,3,1216824,9,0,9,1,46
web-Stanford,3,1229272,9,0,9,1,874
web-Stanford,3,1235495,9,9,0,1,17
web-Stanford,3,1236047,9,0,9,1,565
web-Stanford,3,1237533,9,0,9,1,44
web-Stanford,3,1239336,9,9,0,1,6
web-Stanford,3,1240914,9,0,9,1,23
web-Stanford,3,1242733,8,8,0,1,10
web-Stanford,3,1247492,8,0,8,1,75
web-Stanford,3,1248245,8,8,0,1,10
web-Stanford,3,1249627,8,8,0,1,8
web-Stanford,3,1257122,8,8,0,1,77
web-Stanford,3,1257534,8,8,0,1,91
web-Stanford,3,1262612,8,8,0,1,7
web-Stanford,3,1263544,8,8,0,1,25
web-Stanford,3,1263574,8,8,0,1,37
web-Stanford,3,1263604,8,8,0,1,36
web-Stanford,3,1266666,7,7,0,1,23
web-Stanford,3,1266763,7,0,7,1,25
web-Stanford,3,1266818,7,7,0,1,13
web-Stanford,3,1267076,7,0,7,1,19
web-Stanford,3,1267116,7,0,7,1,29
web-Stanford,3,1267186,7,7,0,1,16
web-Stanford,3,1267785,7,0,7,1,25
web-Stanford,3,1270427,7,7,0,1,27
web-Stanford,3,1270560,7,7,0,1,186
web-Stanford,3,1273546,6,6,0,1,8
web-Stanford,3,1273558,6,3,3,1,43
web-Stanford,3,1273565,6,2,4,1,186
web-Stanford,3,1273578,6,0,6,1,69
web-Stanford,3,1273584,6,0,6,1,64
web-Stanford,3,1273608,6,3,3,1,507
web-Stanford,3,1273621,6,0,6,1,21
web-Stanford,3,1273633,6,0,6,1,41
web-Stanford,3,1273639,6,1,5,1,16
web-Stanford,3,1273645,6,0,6,1,6
web-Stanford,3,1273655,6,0,6,1,14
web-Stanford,3,1273661,6,6,0,1,8
web-Stanford,3,1273680,6,6,0,1,8
web-Stanford,3,1273690,6,6,0,1,8
web-Stanford,3,1273696,6,0,6,1,7
web-Stanford,3,1273722,6,6,0,1,12
web-Stanford,3,1273787,6,0,6,1,46
web-Stanford,3,1273872,6,0,6,1,93
web-Stanford,3,1273888,6,0,6,1,151
web-Stanford,3,1273903,6,0,6,1,5
web-Stanford,3,1273909,6,0,6,1,12
web-Stanford,3,1273983,6,2,4,1,63
web-Stanford,3,1273989,6,0,6,1,20
web-Stanford,3,1274005,6,0,6,1,12
web-Stanford,3,1274105,6,0,6,1,5
web-Stanford,3,1274144,6,6,0,1,8
web-Stanford,3,1274153,6,6,0,1,7
web-Stanford,3,1274191,6,6,0,1,6
web-Stanford,3,1274203,6,0,6,1,5
web-Stanford,3,1274211,6,0,6,1,64
web-Stanford,3,1274238,6,0,6,1,26
web-Stanford,3,1274258,6,6,0,1,8
web-Stanford,3,1274264,6,0,6,1,11
web-Stanford,3,1274293,6,0,6,1,8
web-Stanford,3,1274312,6,0,6,1,8
web-Stanford,3,1274333,6,0,6,1,38
web-Stanford,3,1274378,6,0,6,1,8
web-Stanford,3,1274420,6,0,6,1,12
web-Stanford,3,1274432,6,6,0,1,10
web-Stanford,3,1274440,6,0,6,1,5
web-Stanford,3,1274448,6,0,6,1,54
web-Stanford,3,1274454,6,0,6,1,110
web-Stanford,3,1274464,6,0,6,1,63
web-Stanford,3,1274497,6,0,6,1,23
web-Stanford,3,1274503,6,0,6,1,49
web-Stanford,3,1274549,6,6,0,1,19
web-Stanford,3,1274568,6,2,4,1,508
web-Stanford,3,1274579,6,0,6,1,5
web-Stanford,3,1274620,6,0,6,1,88
web-Stanford,3,1274652,6,0,6,1,7
web-Stanford,3,1274677,6,0,6,1,313
web-Stanford,3,1274734,6,0,6,1,41
web-Stanford,3,1274749,6,6,0,1,52
web-Stanford,3,1274757,6,0,6,1,21
web-Stanford,3,1274794,6,0,6,1,21
web-Stanford,3,1274861,6,0,6,1,80
web-Stanford,3,1274869,6,0,6,1,11
web-Stanford,3,1274943,6,0,6,1,70
web-Stanford,3,1274954,6,6,0,1,13
web-Stanford,3,1275005,6,6,0,1,22
web-Stanford,3,1275047,6,0,6,1,26
web-Stanford,3,1275079,6,0,6,1,25
web-Stanford,3,1275136,6,0,6,1,64
web-Stanford,3,1275161,6,0,6,1,9
web-Stanford,3,1275187,6,0,6,1,7
web-Stanford,3,1275202,6,5,1,1,20
web-Stanford,3,1275223,6,6,0,1,10
web-Stanford,3,1275229,6,6,0,1,8
web-Stanford,3,1275273,6,6,0,1,57
web-Stanford,3,1275321,6,0,6,1,51
web-Stanford,3,1275348,6,6,0,1,6
web-Stanford,3,1275358,6,0,6,1,18
web-Stanford,3,1275364,6,0,6,1,5
web-Stanford,3,1275383,6,0,6,1,7
web-Stanford,3,1275479,6,0,6,1,5
web-Stanford,3,1275500,6,0,6,1,51
web-Stanford,3,1275542,6,0,6,1,12
web-Stanford,3,1275559,6,6,0,1,8
web-Stanford,3,1275591,6,6,0,1,8
web-Stanford,3,1275597,6,0,6,1,20
web-Stanford,3,1275652,6,3,3,1,8
web-Stanford,3,1275671,6,6,0,1,20
web-Stanford,3,1275713,6,0,6,1,5
web-Stanford,3,1275739,6,0,6,1,6
web-Stanford,3,1275748,6,6,0,1,8
web-Stanford,3,1275803,6,6,0,1,52
web-Stanford,3,1275845,6,6,0,1,6
web-Stanford,3,1275881,6,0,6,1,5
web-Stanford,3,1275918,6,6,0,1,7
web-Stanford,3,1275949,6,6,0,1,10
web-Stanford,3,1275992,6,6,0,1,12
web-Stanford,3,1276066,6,6,0,1,6
web-Stanford,3,1276081,6,6,0,1,8
web-Stanford,3,1276089,6,0,6,1,10
web-Stanford,3,1276114,6,0,6,1,20
web-Stanford,3,1276217,6,6,0,1,7
web-Stanford,3,1276230,6,0,6,1,51
web-Stanford,3,1276261,6,4,2,1,8
web-Stanford,3,1276286,6,0,6,1,5
web-Stanford,3,1276303,6,0,6,1,29
web-Stanford,3,1276312,6,6,0,1,15
web-Stanford,3,1276346,6,0,6,1,13
web-Stanford,3,1276362,6,6,0,1,14
web-Stanford,3,1276481,6,0,6,1,39
web-Stanford,3,1276567,6,0,6,1,21
web-Stanford,3,1276606,6,0,6,1,8
web-Stanford,3,1276617,6,0,6,1,26
web-Stanford,3,1276674,6,0,6,1,12
web-Stanford,3,1276775,6,0,6,1,5
web-Stanford,3,1276796,6,6,0,1,14
web-Stanford,3,1276851,6,0,6,1,56
web-Stanford,3,1276895,6,0,6,1,6
web-Stanford,3,1276923,6,0,6,1,48
web-Stanford,3,1276967,6,0,6,1,43
web-Stanford,3,1276987,6,0,6,1,19
web-Stanford,3,1277034,6,0,6,1,36
web-Stanford,3,1277042,6,0,6,1,19
web-Stanford,3,1277061,6,0,6,1,31
web-Stanford,3,1277086,6,0,6,1,9
web-Stanford,3,1277162,6,0,6,1,42
web-Stanford,3,1277168,6,0,6,1,40
web-Stanford,3,1277182,6,0,6,1,31
web-Stanford,3,1277219,6,2,4,1,12
web-Stanford,3,1277273,6,0,6,1,39
web-Stanford,3,1277279,6,0,6,1,5
web-Stanford,3,1277296,6,0,6,1,11
web-Stanford,3,1277314,6,0,6,1,36
web-Stanford,3,1277356,6,0,6,1,26
web-Stanford,3,1277383,6,0,6,1,43
web-Stanford,3,1277404,6,0,6,1,7
web-Stanford,3,1277410,6,2,4,1,19
web-Stanford,3,1277423,6,0,6,1,100
web-Stanford,3,1277429,6,2,4,1,34
web-Stanford,3,1277455,6,0,6,1,15
web-Stanford,3,1277474,6,6,0,1,26
web-Stanford,3,1277484,6,0,6,1,47
web-Stanford,3,1277511,6,2,4,1,12
web-Stanford,3,1277525,6,0,6,1,17
web-Stanford,3,1277579,6,0,6,1,50
web-Stanford,3,1277615,6,0,6,1,6
web-Stanford,3,1277622,6,6,0,1,8
web-Stanford,3,1277631,6,0,6,1,55
web-Stanford,3,1277652,6,0,6,1,8
web-Stanford,3,1277752,6,2,4,1,10
web-Stanford,3,1277764,6,0,6,1,57
web-Stanford,3,1277780,6,0,6,1,7
web-Stanford,3,1277801,6,6,0,1,8
web-Stanford,3,1277940,6,4,2,1,24
web-Stanford,3,1277982,6,0,6,1,6
web-Stanford,3,1277997,6,4,2,1,10
web-Stanford,3,1278141,6,6,0,1,10
web-Stanford,3,1278193,6,6,0,1,6
web-Stanford,3,1278271,6,0,6,1,11
web-Stanford,3,1278277,6,0,6,1,81
web-Stanford,3,1278283,6,0,6,1,17
web-Stanford,3,1278291,6,0,6,1,35
web-Stanford,3,1278297,6,0,6,1,13
web-Stanford,3,1278314,6,0,6,1,39
web-Stanford,3,1278325,6,0,6,1,19
web-Stanford,3,1278341,6,0,6,1,44
web-Stanford,3,1278374,6,6,0,1,42
web-Stanford,3,1278384,6,0,6,1,19
web-Stanford,3,1278390,6,0,6,1,22
web-Stanford,3,1278400,6,0,6,1,45
web-Stanford,3,1278434,6,0,6,1,63
web-Stanford,3,1278460,6,0,6,1,22
web-Stanford,3,1278471,6,0,6,1,7
web-Stanford,3,1278485,6,0,6,1,19
web-Stanford,3,1278496,6,0,6,1,51
web-Stanford,3,1278507,6,0,6,1,17
web-Stanford,3,1278515,6,0,6,1,15
web-Stanford,3,1278525,6,0,6,1,49
web-Stanford,3,1278549,6,0,6,1,22
web-Stanford,3,1278566,6,2,4,1,60
web-Stanford,3,1278572,6,0,6,1,49
web-Stanford,3,1278578,6,0,6,1,17
web-Stanford,3,1278592,6,0,6,1,52
web-Stanford,3,1278600,6,0,6,1,64
web-Stanford,3,1278606,6,0,6,1,38
web-Stanford,3,1278612,6,0,6,1,42
web-Stanford,3,1278621,6,0,6,1,58
web-Stanford,3,1278634,6,0,6,1,31
web-Stanford,3,1278640,6,0,6,1,13
web-Stanford,3,1278648,6,0,6,1,35
web-Stanford,3,1278654,6,0,6,1,8
web-Stanford,3,1278660,6,0,6,1,43
web-Stanford,3,1278677,6,0,6,1,26
web-Stanford,3,1278695,6,0,6,1,60
web-Stanford,3,1278705,6,0,6,1,42
web-Stanford,3,1278731,6,0,6,1,19
web-Stanford,3,1278743,6,0,6,1,39
web-Stanford,3,1278750,6,0,6,1,47
web-Stanford,3,1278756,6,0,6,1,17
web-Stanford,3,1278762,6,0,6,1,8
web-Stanford,3,1278770,6,2,4,1,22
web-Stanford,3,1278776,6,0,6,1,37
web-Stanford,3,1278797,6,0,6,1,35
web-Stanford,3,1278821,6,0,6,1,51
web-Stanford,3,1278850,6,0,6,1,81
web-Stanford,3,1278868,6,0,6,1,7
web-Stanford,3,1278879,6,0,6,1,26
web-Stanford,3,1278885,6,6,0,1,6
web-Stanford,3,1278898,6,0,6,1,112
web-Stanford,3,1278906,6,0,6,1,81
web-Stanford,3,1278927,6,2,4,1,70
web-Stanford,3,1278965,6,6,0,1,32
web-Stanford,3,1278977,6,0,6,1,7
web-Stanford,3,1278990,6,0,6,1,26
web-Stanford,3,1278996,6,0,6,1,20
web-Stanford,3,1279005,6,0,6,1,35
web-Stanford,3,1279015,6,0,6,1,13
web-Stanford,3,1279025,6,0,6,1,20
web-Stanford,3,1279048,6,0,6,1,6
web-Stanford,3,1279059,6,0,6,1,13
web-Stanford,3,1279067,6,0,6,1,12
web-Stanford,3,1279080,6,6,0,1,20
web-Stanford,3,1279086,6,0,6,1,9
web-Stanford,3,1279092,6,2,4,1,24
web-Stanford,3,1279118,6,0,6,1,36
web-Stanford,3,1279128,6,0,6,1,36
web-Stanford,3,1279145,6,0,6,1,40
web-Stanford,3,1279189,6,0,6,1,51
web-Stanford,3,1279236,6,0,6,1,56
web-Stanford,3,1279263,6,0,6,1,31
web-Stanford,3,1279283,6,0,6,1,113
web-Stanford,3,1279289,6,0,6,1,10
web-Stanford,3,1279307,6,0,6,1,64
web-Stanford,3,1279313,6,0,6,1,7
web-Stanford,3,1279345,6,0,6,1,32
web-Stanford,3,1279353,6,0,6,1,8
web-Stanford,3,1279364,6,0,6,1,58
web-Stanford,3,1279390,6,0,6,1,55
web-Stanford,3,1279396,6,0,6,1,48
web-Stanford,3,1279420,6,0,6,1,20
web-Stanford,3,1279452,6,0,6,1,51
web-Stanford,3,1279463,6,0,6,1,58
web-Stanford,3,1279477,6,0,6,1,55
web-Stanford,3,1279487,6,0,6,1,33
web-Stanford,3,1279495,6,0,6,1,36
web-Stanford,3,1279505,6,0,6,1,81
web-Stanford,3,1279511,6,0,6,1,49
web-Stanford,3,1279519,6,0,6,1,31
web-Stanford,3,1279530,6,0,6,1,39
web-Stanford,3,1279542,6,0,6,1,40
web-Stanford,3,1279548,6,0,6,1,47
web-Stanford,3,1279554,6,0,6,1,51
web-Stanford,3,1279564,6,0,6,1,15
web-Stanford,3,1279582,6,0,6,1,88
web-Stanford,3,1279588,6,0,6,1,56
web-Stanford,3,1279595,6,0,6,1,32
web-Stanford,3,1279605,6,0,6,1,51
web-Stanford,3,1279636,6,0,6,1,19
web-Stanford,3,1279660,6,0,6,1,28
web-Stanford,3,1279684,6,0,6,1,40
web-Stanford,3,1279690,6,0,6,1,41
web-Stanford,3,1279700,6,6,0,1,6
web-Stanford,3,1279711,6,0,6,1,25
web-Stanford,3,1279729,6,0,6,1,79
web-Stanford,3,1279737,6,4,2,1,8
web-Stanford,3,1279757,6,0,6,1,37
web-Stanford,3,1279778,6,0,6,1,21
web-Stanford,3,1279796,6,0,6,1,43
web-Stanford,3,1279807,6,0,6,1,64
web-Stanford,3,1279813,6,0,6,1,12
web-Stanford,3,1279822,6,0,6,1,9
web-Stanford,3,1279842,6,6,0,1,7
web-Stanford,3,1279861,6,0,6,1,20
web-Stanford,3,1279883,6,0,6,1,58
web-Stanford,3,1280157,6,0,6,1,25
web-Stanford,3,1280224,6,0,6,1,6
web-Stanford,3,1280290,6,0,6,1,147
web-Stanford,3,1280470,6,0,6,1,29
web-Stanford,3,1280619,6,6,0,1,7
web-Stanford,3,1280627,6,0,6,1,6
web-Stanford,3,1280801,6,3,3,1,8
web-Stanford,3,1280812,6,2,4,1,43
web-Stanford,3,1281332,6,0,6,1,23
web-Stanford,3,1281429,6,0,6,1,23
web-Stanford,3,1282046,6,2,4,1,18
web-Stanford,3,1282428,6,2,4,1,18
web-Stanford,3,1282459,6,6,0,1,8
web-Stanford,3,1282675,6,4,2,1,29
web-Stanford,3,1282707,6,4,2,1,30
web-Stanford,3,1282925,6,4,2,1,12
web-Stanford,3,1283605,6,6,0,1,19
web-Stanford,3,1284279,6,0,6,1,29
web-Stanford,3,1287020,6,0,6,1,34
web-Stanford,3,1287643,6,6,0,1,13
web-Stanford,3,1288639,6,2,4,1,10
web-Stanford,3,1294839,6,6,0,1,12
web-Stanford,3,1294891,6,6,0,1,12
web-Stanford,3,1295472,6,6,0,1,12
web-Stanford,3,1297364,6,6,0,1,7
web-Stanford,3,1297422,6,5,1,1,11
web-Stanford,3,1298115,6,6,0,1,6
web-Stanford,3,1298309,6,6,0,1,20
web-Stanford,3,1298485,6,5,1,1,27
web-Stanford,3,1300014,6,6,0,1,7
web-Stanford,3,1300598,6,6,0,1,18
web-Stanford,3,1302876,5,0,5,1,18
web-Stanford,3,1302903,5,0,5,1,15
web-Stanford,3,1302917,5,0,5,1,19
web-Stanford,3,1302957,5,0,5,1,17
web-Stanford,3,1303028,5,0,5,1,16
web-Stanford,3,1303038,5,0,5,1,17
web-Stanford,3,1303053,5,0,5,1,39
web-Stanford,3,1303095,5,0,5,1,21
web-Stanford,3,1303114,5,5,0,1,39
web-Stanford,3,1303164,5,0,5,1,259
web-Stanford,3,1303191,5,0,5,1,29
web-Stanford,3,1303229,5,5,0,1,45
web-Stanford,3,1303269,5,0,5,1,14
web-Stanford,3,1303289,5,4,1,1,82
web-Stanford,3,1303315,5,0,5,1,15
web-Stanford,3,1303362,5,0,5,1,16
web-Stanford,3,1303369,5,0,5,1,28
web-Stanford,3,1303487,5,5,0,1,42
web-Stanford,3,1303509,5,5,0,1,42
web-Stanford,3,1303543,5,3,2,1,13
web-Stanford,3,1303559,5,0,5,1,16
web-Stanford,3,1303626,5,5,0,1,7
web-Stanford,3,1303644,5,0,5,1,23
web-Stanford,3,1303666,5,0,5,1,36
web-Stanford,3,1303681,5,0,5,1,14
web-Stanford,3,1303698,5,0,5,1,25
web-Stanford,3,1303737,5,0,5,1,23
web-Stanford,3,1303751,5,0,5,1,18
web-Stanford,3,1303763,5,0,5,1,14
web-Stanford,3,1303770,5,0,5,1,19
web-Stanford,3,1303805,5,0,5,1,34
web-Stanford,3,1303843,5,0,5,1,31
web-Stanford,3,1303857,5,0,5,1,19
web-Stanford,3,1303905,5,0,5,1,20
web-Stanford,3,1303935,5,0,5,1,20
web-Stanford,3,1303967,5,0,5,1,32
web-Stanford,3,1303974,5,0,5,1,17
web-Stanford,3,1304028,5,0,5,1,42
web-Stanford,3,1304060,5,3,2,1,45
web-Stanford,3,1304086,5,0,5,1,16
web-Stanford,3,1304096,5,0,5,1,10
web-Stanford,3,1304116,5,0,5,1,20
web-Stanford,3,1304163,5,0,5,1,16
web-Stanford,3,1304184,5,0,5,1,11
web-Stanford,3,1304261,5,0,5,1,17
web-Stanford,3,1304268,5,5,0,1,48
web-Stanford,3,1304309,5,0,5,1,27
web-Stanford,3,1304361,5,0,5,1,19
web-Stanford,3,1304389,5,0,5,1,31
web-Stanford,3,1304471,5,0,5,1,21
web-Stanford,3,1304494,5,0,5,1,18
web-Stanford,3,1304531,5,0,5,1,57
web-Stanford,3,1304572,5,0,5,1,16
web-Stanford,3,1304607,5,0,5,1,57
web-Stanford,3,1304638,5,0,5,1,14
web-Stanford,3,1304704,5,0,5,1,34
web-Stanford,3,1304711,5,0,5,1,32
web-Stanford,3,1304726,5,0,5,1,25
web-Stanford,3,1304753,5,0,5,1,18
web-Stanford,3,1304765,5,0,5,1,25
web-Stanford,3,1304807,5,0,5,1,21
web-Stanford,3,1304878,5,0,5,1,44
web-Stanford,3,1304895,5,5,0,1,23
web-Stanford,3,1304915,5,0,5,1,29
web-Stanford,3,1304935,5,1,4,1,35
web-Stanford,3,1305120,5,0,5,1,16
web-Stanford,3,1305130,5,0,5,1,18
web-Stanford,3,1305168,5,0,5,1,22
web-Stanford,3,1305188,5,0,5,1,19
web-Stanford,3,1305228,5,5,0,1,39
web-Stanford,3,1305299,5,0,5,1,61
web-Stanford,3,1305313,5,0,5,1,21
web-Stanford,3,1305340,5,0,5,1,25
web-Stanford,3,1305364,5,5,0,1,42
web-Stanford,3,1305478,5,5,0,1,33
web-Stanford,3,1305532,5,0,5,1,51
web-Stanford,3,1305552,5,5,0,1,719
web-Stanford,3,1305594,5,0,5,1,16
web-Stanford,3,1305663,5,0,5,1,25
web-Stanford,3,1305698,5,0,5,1,10
web-Stanford,3,1305784,5,0,5,1,20
web-Stanford,3,1305794,5,0,5,1,42
web-Stanford,3,1305801,5,2,3,1,97
web-Stanford,3,1306054,5,5,0,1,9
web-Stanford,3,1306086,5,5,0,1,36
web-Stanford,3,1306098,5,0,5,1,42
web-Stanford,3,1306207,5,2,3,1,110
web-Stanford,3,1306323,5,0,5,1,26
web-Stanford,3,1306342,5,0,5,1,14
web-Stanford,3,1306407,5,0,5,1,45
web-Stanford,3,1306414,5,0,5,1,22
web-Stanford,3,1306491,5,0,5,1,14
web-Stanford,3,1306509,5,0,5,1,26
web-Stanford,3,1306537,5,0,5,1,25
web-Stanford,3,1306569,5,5,0,1,39
web-Stanford,3,1306599,5,0,5,1,18
web-Stanford,3,1306675,5,5,0,1,45
web-Stanford,3,1306766,5,0,5,1,49
web-Stanford,3,1306833,5,5,0,1,27
web-Stanford,3,1306870,5,0,5,1,22
web-Stanford,3,1306905,5,0,5,1,18
web-Stanford,3,1306957,5,0,5,1,15
web-Stanford,3,1306979,5,0,5,1,15
web-Stanford,3,1307003,5,0,5,1,18
web-Stanford,3,1307030,5,1,4,1,16
web-Stanford,3,1307210,5,0,5,1,28
web-Stanford,3,1307262,5,0,5,1,13
web-Stanford,3,1307333,5,0,5,1,36
web-Stanford,3,1307367,5,5,0,1,30
web-Stanford,3,1307374,5,0,5,1,28
web-Stanford,3,1307390,5,0,5,1,18
web-Stanford,3,1307529,5,0,5,1,16
web-Stanford,3,1307612,5,0,5,1,16
web-Stanford,3,1307678,5,5,0,1,33
web-Stanford,3,1307707,5,0,5,1,26
web-Stanford,3,1307723,5,0,5,1,102
web-Stanford,3,1307777,5,0,5,1,16
web-Stanford,3,1307825,5,0,5,1,15
web-Stanford,3,1307838,5,0,5,1,27
web-Stanford,3,1307898,5,0,5,1,23
web-Stanford,3,1308010,5,0,5,1,39
web-Stanford,3,1308043,5,0,5,1,23
web-Stanford,3,1308065,5,0,5,1,46
web-Stanford,3,1308072,5,0,5,1,8
web-Stanford,3,1308127,5,0,5,1,20
web-Stanford,3,1308162,5,0,5,1,22
web-Stanford,3,1308179,5,3,2,1,11
web-Stanford,3,1308474,5,0,5,1,16
web-Stanford,3,1308510,5,5,0,1,42
web-Stanford,3,1308588,5,0,5,1,18
web-Stanford,3,1308732,5,0,5,1,26
web-Stanford,3,1308788,5,0,5,1,44
web-Stanford,3,1308811,5,5,0,1,53
web-Stanford,3,1308830,5,0,5,1,111
web-Stanford,3,1309061,5,3,2,1,30
web-Stanford,3,1309160,5,0,5,1,46
web-Stanford,3,1309243,5,0,5,1,24
web-Stanford,3,1309603,5,0,5,1,10
web-Stanford,3,1309922,5,0,5,1,18
web-Stanford,3,1310019,5,0,5,1,30
web-Stanford,3,1310304,5,5,0,1,7
web-Stanford,3,1318060,5,4,1,1,27
web-Stanford,3,1318105,5,5,0,1,14
web-Stanford,3,1318362,5,5,0,1,5
web-Stanford,3,1318448,5,4,1,1,11
web-Stanford,3,1319577,5,0,5,1,18
web-Stanford,3,1319589,5,5,0,1,43
web-Stanford,3,1319601,5,5,0,1,68
web-Stanford,3,1319632,5,5,0,1,162
web-Stanford,3,1319644,5,5,0,1,87
web-Stanford,3,1319674,5,5,0,1,100
web-Stanford,3,1319686,5,5,0,1,40
web-Stanford,3,1319712,5,5,0,1,176
web-Stanford,3,1319747,5,5,0,1,169
web-Stanford,3,1319765,5,5,0,1,40
web-Stanford,3,1319777,5,5,0,1,462
web-Stanford,3,1319789,5,5,0,1,494
web-Stanford,3,1319812,5,5,0,1,52
web-Stanford,3,1319826,5,5,0,1,263
web-Stanford,3,1319838,5,5,0,1,88
web-Stanford,3,1319861,5,5,0,1,77
web-Stanford,3,1319909,5,5,0,1,52
web-Stanford,3,1319934,5,5,0,1,178
web-Stanford,3,1319970,5,5,0,1,194
web-Stanford,3,1319989,5,5,0,1,75
web-Stanford,3,1320008,5,5,0,1,109
web-Stanford,3,1320022,5,5,0,1,101
web-Stanford,3,1320040,5,5,0,1,66
web-Stanford,3,1320058,5,5,0,1,79
web-Stanford,3,1320070,5,5,0,1,132
web-Stanford,3,1320141,5,5,0,1,94
web-Stanford,3,1320159,5,5,0,1,27
web-Stanford,3,1320197,5,5,0,1,542
web-Stanford,3,1320257,5,5,0,1,60
web-Stanford,3,1320284,5,5,0,1,58
web-Stanford,3,1320303,5,5,0,1,459
web-Stanford,3,1320383,5,5,0,1,31
web-Stanford,3,1320434,5,5,0,1,54
web-Stanford,3,1320461,5,5,0,1,118
web-Stanford,3,1320513,5,5,0,1,58
web-Stanford,3,1320546,5,5,0,1,88
web-Stanford,3,1320579,5,5,0,1,43
web-Stanford,3,1320605,5,5,0,1,108
web-Stanford,3,1320631,5,5,0,1,528
web-Stanford,3,1320698,5,5,0,1,43
web-Stanford,3,1320717,5,5,0,1,145
web-Stanford,3,1320729,5,5,0,1,67
web-Stanford,3,1320754,5,5,0,1,82
web-Stanford,3,1320816,5,5,0,1,166
web-Stanford,3,1320836,5,5,0,1,148
web-Stanford,3,1320855,5,5,0,1,28
web-Stanford,3,1320910,5,5,0,1,94
web-Stanford,3,1320925,5,5,0,1,96
web-Stanford,3,1321209,5,5,0,1,46
web-Stanford,3,1321254,5,5,0,1,90
web-Stanford,3,1321276,5,5,0,1,76
web-Stanford,3,1321373,5,5,0,1,510
web-Stanford,3,1332240,4,4,0,1,31
web-Stanford,3,1332528,4,0,4,1,8
web-Stanford,3,1332623,4,4,0,1,9
web-Stanford,3,1332698,4,4,0,1,26
web-Stanford,3,1333156,4,4,0,1,16
web-Stanford,3,1334488,4,4,0,1,22
web-Stanford,3,1335043,4,4,0,1,5
web-Stanford,3,1335529,4,4,0,1,7
web-Stanford,3,1335542,4,4,0,1,7
web-Stanford,3,1335615,4,4,0,1,7
web-Stanford,3,1335672,4,4,0,1,11
web-Stanford,3,1335679,4,4,0,1,5
web-Stanford,3,1335973,4,4,0,1,7
web-Stanford,3,1336099,4,4,0,1,9
web-Stanford,3,1336709,4,4,0,1,4
web-Stanford,3,1338088,4,4,0,1,7
web-Stanford,3,1338097,4,4,0,1,7
web-Stanford,3,1339601,4,4,0,1,14
web-Stanford,3,1339981,4,4,0,1,926
web-Stanford,3,1340023,4,4,0,1,135
web-Stanford,3,1340043,4,4,0,1,936
web-Stanford,3,1340053,4,4,0,1,595
web-Stanford,3,1340068,4,4,0,1,593
web-Stanford,3,1340078,4,4,0,1,36
web-Stanford,3,1340118,4,4,0,1,411
web-Stanford,3,1340128,4,4,0,1,75
web-Stanford,3,1340150,4,4,0,1,346
web-Stanford,3,1340195,4,4,0,1,447
web-Stanford,3,1340205,4,4,0,1,136
web-Stanford,3,1340215,4,4,0,1,421
web-Stanford,3,1340241,4,4,0,1,491
web-Stanford,3,1340251,4,4,0,1,221
web-Stanford,3,1340286,4,4,0,1,246
web-Stanford,3,1340302,4,4,0,1,617
web-Stanford,3,1340312,4,4,0,1,767
web-Stanford,3,1340322,4,4,0,1,481
web-Stanford,3,1340358,4,4,0,1,427
web-Stanford,3,1340368,4,4,0,1,76
web-Stanford,3,1340494,4,4,0,1,21
web-Stanford,3,1340576,4,4,0,1,316
web-Stanford,3,1340630,4,4,0,1,803
web-Stanford,3,1340646,4,0,4,1,18
web-Stanford,3,1340705,4,4,0,1,112
web-Stanford,3,1340761,4,0,4,1,18
web-Stanford,3,1340802,4,4,0,1,182
web-Stanford,3,1340825,4,4,0,1,471
web-Stanford,3,1340835,4,0,4,1,42
web-Stanford,3,1340984,4,4,0,1,296
web-Stanford,3,1341066,4,4,0,1,530
web-Stanford,3,1341087,4,4,0,1,11
web-Stanford,3,1341176,4,4,0,1,1062
web-Stanford,3,1341231,4,4,0,1,31
web-Stanford,3,1341254,4,4,0,1,146
web-Stanford,3,1341280,4,4,0,1,776
web-Stanford,3,1341475,4,4,0,1,341
web-Stanford,3,1341506,4,4,0,1,26
web-Stanford,3,1341516,4,4,0,1,656
web-Stanford,3,1341529,4,4,0,1,25
web-Stanford,3,1341554,4,4,0,1,30
web-Stanford,3,1341564,4,4,0,1,694
web-Stanford,3,1341610,4,4,0,1,276
web-Stanford,3,1341708,4,0,4,1,3572
web-Stanford,3,1341718,4,4,0,1,300
web-Stanford,3,1341734,4,4,0,1,207
web-Stanford,3,1341767,4,4,0,1,100
